,EqualWeight,ClassicalMVO,RiskParity,RF,XGBoost,LSTM
2018-03-07,0.0020079242112740997,0.013509395909517361,0.0020079242112740997,0.004230839701588162,0.004230839701588162,0.004230839701588162
2018-03-08,0.00410928495809691,0.0036624663052086557,0.004109284958096911,0.0028279634390895422,0.0028279634390895422,0.0028279634390895422
2018-03-09,0.01556272807511928,0.02461507392865102,0.015562728075119282,0.011786160363826556,0.011786160363826556,0.011786160363826556
2018-03-12,-0.0005482661829212827,-0.0016161714004239716,-0.0005482661829212824,0.0005906397342679864,0.0005906397342679864,0.0005906397342679864
2018-03-13,-0.008638292431910253,-0.007156539138164515,-0.008638292431910255,-0.008692654941626358,-0.008692654941626358,-0.008692654941626358
2018-03-14,-0.0029654825080068213,-0.003637627995337254,-0.0029654825080068213,-0.00036590161608467386,-0.00036590161608467386,-0.00036590161608467386
2018-03-15,-0.0029053408882508177,0.0012159042585637532,-0.002905340888250818,-0.002390133250289478,-0.002390133250289478,-0.002390133250289478
2018-03-16,0.007632037364711837,-0.003055740151501736,0.007632037364711837,0.0031339119913847665,0.0031339119913847665,0.0031339119913847665
2018-03-19,-0.00930092429619298,-0.011255018202337182,-0.009300924296192984,-0.008175363693557322,-0.008175363693557322,-0.008175363693557322
2018-03-20,0.0023801153607624836,0.007738140526993678,0.002380115360762483,-0.0018045332669156294,-0.0018045332669156294,-0.0018045332669156294
2018-03-21,0.002510604216935745,-0.0028061973821671368,0.0025106042169357455,-0.0041166211600513584,-0.0041166211600513584,-0.0041166211600513584
2018-03-22,-0.025511638052178813,-0.024167882064469133,-0.02551163805217882,-0.017701863709753844,-0.017701863709753844,-0.017701863709753844
2018-03-23,-0.01884604234477178,-0.027061239715962,-0.01884604234477179,-0.018613052488235183,-0.018613052488235183,-0.018613052488235183
2018-03-26,0.019717127488999696,0.026621120810985652,0.0197171274889997,0.016478284713167833,0.016478284713167833,0.016478284713167833
2018-03-27,-0.014614456982522537,-0.02373669187405608,-0.014614456982522537,-0.0026445789971126002,-0.0026445789971126002,-0.0026445789971126002
2018-03-28,-0.004771424401209206,-0.012726500675358058,-0.004771424401209209,0.0012590684894235682,0.0012590684894235682,0.0012590684894235682
2018-03-29,0.014959943074548291,0.017858935261289177,0.014959943074548293,0.007850771264173937,0.007850771264173937,0.007850771264173937
2018-04-02,-0.021032215559717307,-0.026800583089099744,-0.02103221555971731,-0.02190738316463471,-0.02190738316463471,-0.02190738316463471
2018-04-03,0.015076028887470642,0.015532309853961071,0.015076028887470646,0.010402419293798176,0.010402419293798176,0.010402419293798176
2018-04-04,0.007043811781800117,0.012129369148418256,0.007043811781800118,0.0035880057915881163,0.0035880057915881163,0.0035880057915881163
2018-04-05,0.010409606878736677,0.011171757047865213,0.010409606878736679,0.008352533230915513,0.008352533230915513,0.008352533230915513
2018-04-06,-0.02430386683979495,-0.02575553135211021,-0.024303866839794953,-0.016888113514831316,-0.016888113514831316,-0.016888113514831316
2018-04-09,-0.00038207614310302766,0.0009270222985511131,-0.0003820761431030277,-0.0002769646445505503,-0.0002769646445505503,-0.0002769646445505503
2018-04-10,0.018835589274178628,0.02537475279509439,0.01883558927417863,0.009605171562113603,0.009605171562113603,0.009605171562113603
2018-04-11,0.0004918874547734418,-0.004472460472339817,0.0004918874547734418,0.0008028619953160087,0.0008028619953160087,0.0008028619953160087
2018-04-12,0.008407955830055465,0.008970024761666359,0.008407955830055469,0.0009621232923903231,0.0009621232923903231,0.0009621232923903231
2018-04-13,-0.0033330347436566314,-0.005746716515037769,-0.003333034743656632,-0.0011124661807730516,-0.0011124661807730516,-0.0011124661807730516
2018-04-16,0.010068963886445549,0.017890445933251887,0.010068963886445549,0.01489385360293784,0.01489385360293784,0.01489385360293784
2018-04-17,0.006359464145556925,0.014238464730889046,0.0063594641455569255,0.007697721317363275,0.007697721317363275,0.007697721317363275
2018-04-18,0.009406320154618057,0.012922179530540309,0.00940632015461806,0.004543715665396689,0.004543715665396689,0.004543715665396689
2018-04-19,-0.013472196472235506,-0.02563949731587071,-0.013472196472235508,-0.006353545871606684,-0.006353545871606684,-0.006353545871606684
2018-04-20,-0.011930877333807792,-0.00406327781381819,-0.011930877333807793,-0.012971373418300658,-0.012971373418300658,-0.012971373418300658
2018-04-23,0.0010402686689195279,0.001546340626205178,0.0010402686689195285,0.006271480694457772,0.006271480694457772,0.006271480694457772
2018-04-24,-0.014866051463597783,-0.023791668436004297,-0.014866051463597789,-0.0024559179889823155,-0.0024559179889823155,-0.0024559179889823155
2018-04-25,-9.975420029607238e-05,0.002017969531102345,-9.97542002960724e-05,-0.0005392245265285617,-0.0005392245265285617,-0.0005392245265285617
2018-04-26,-0.002281984287026101,0.03562478129781044,-0.0022819842870261003,0.0074959871543065736,0.0074959871543065736,0.0074959871543065736
